Id,Product_Code,Product_Weight,Fat_Category,Visibility_Score,Category_Type,Retail_Price,Store_Code,Year_Opened,Store_Size,Location_Class,Store_Category,Total_Sales
2033,FDT01,13.65,Standard,0.184454044,Canned,211.4902,OUT049,1999,Standard,Urban,Superstore A,4035.4138
2034,FDY57,20.2,Standard,0.121153331,Snack Foods,97.3752,OUT013,1987,Spacious,Rural,Superstore A,958.752
2035,FDY36,,Reduced,0.009364957,Baking Goods,74.238,OUT027,1985,Standard,Rural,Superstore C,1171.808
2036,DRL60,8.52,Reduced,0.027101431,Beverages,151.7682,OUT049,1999,Standard,Urban,Superstore A,2439.4912
2037,FDX21,7.05,Reduced,0.1422157,Snack Foods,108.7912,OUT010,1998,,Rural,MiniMart,109.1912
2038,DRA24,,Standard,0.039734882,Beverages,165.7868,OUT027,1985,Standard,Rural,Superstore C,4913.604
2039,DRG13,17.25,Reduced,0.037155206,Beverages,166.4526,OUT013,1987,Spacious,Rural,Superstore A,3782.4098
2040,FDV03,17.6,Reduced,0.058091269,Proteins,156.2314,OUT046,1997,Compact,Urban,Superstore A,2947.4966
2041,FDA15,9.3,Reduced,0.016047301,Edibles,249.8092,OUT049,1999,Standard,Urban,Superstore A,3735.138
2042,NCI43,19.85,Reduced,0.025963795,HomeGoods,46.3376,OUT035,2004,Compact,Suburban,Superstore A,1150.5024
2043,NCO02,,Reduced,0.073012871,Others,67.5142,OUT027,1985,Standard,Rural,Superstore C,2306.997
2044,FDU38,10.8,Reduced,0.082549896,Edibles,193.7504,OUT046,1997,Compact,Urban,Superstore A,4602.0096
2045,FDS52,,Reduced,0.009585169,Frozen Foods,102.5016,OUT019,1985,Compact,Urban,MiniMart,101.2016
2046,FDM03,12.65,Reduced,0.123726711,Proteins,107.7938,OUT017,2007,,Suburban,Superstore A,2251.0698
2047,DRD01,12.1,Standard,0.061521569,Beverages,55.8614,OUT017,2007,,Suburban,Superstore A,1436.7964
2048,FDQ48,14.3,Standard,0.034382602,Baking Goods,96.5726,OUT013,1987,Spacious,Rural,Superstore A,2251.0698
2049,FDR08,18.7,Reduced,0.03761584,Produce,109.1886,OUT035,2004,Compact,Suburban,Superstore A,1890.2062
2050,FDS23,,Reduced,0.246678647,Breads,129.7994,OUT019,1985,Compact,Urban,MiniMart,385.4982
2051,FDG17,6.865,Standard,0.036042939,Frozen Foods,244.4486,OUT017,2007,,Suburban,Superstore A,4153.9262
2052,NCT05,10.895,Reduced,0.020951848,Health and Hygiene,255.3672,OUT046,1997,Compact,Urban,Superstore A,767.0016
2053,FDM04,9.195,Standard,0.0471117,Frozen Foods,52.0666,OUT035,2004,Compact,Suburban,Superstore A,615.1992
2054,FDT31,19.75,Reduced,0.012499004,Produce,188.0872,OUT018,2009,Standard,Rural,Superstore B,2458.1336
2055,FDJ04,18,Reduced,0.124348482,Frozen Foods,118.3124,OUT013,1987,Spacious,Rural,Superstore A,948.0992
2056,FDG20,15.5,Standard,0.126199917,Produce,178.4028,OUT018,2009,Standard,Rural,Superstore B,1239.7196
2057,FDZ08,12.5,Standard,0.109971578,Produce,82.7592,OUT035,2004,Compact,Suburban,Superstore A,577.9144
2058,FDK41,14.3,Reduced,0.12780038,Frozen Foods,83.6224,OUT045,2002,,Suburban,Superstore A,852.224
2059,FDC53,8.68,Reduced,0.01478914,Frozen Foods,97.7384,OUT010,1998,,Rural,MiniMart,98.5384
2060,FDV25,,Reduced,0.079931185,Canned,219.7456,OUT019,1985,Compact,Urban,MiniMart,884.1824
2061,FDK36,7.09,Reduced,0.00721395,Baking Goods,47.9034,OUT035,2004,Compact,Suburban,Superstore A,583.2408
2062,DRG11,6.385,Reduced,0.083768522,Hard Drinks,109.8596,OUT013,1987,Spacious,Rural,Superstore A,3235.788
2063,DRK35,8.365,Reduced,0.071958197,Hard Drinks,38.0506,OUT049,1999,Standard,Urban,Superstore A,796.9626
2064,DRG37,16.2,Reduced,0.019362306,Beverages,154.6972,OUT013,1987,Spacious,Rural,Superstore A,1713.7692
2065,NCA06,,Reduced,0.142589751,HomeGoods,35.919,OUT027,1985,Standard,Rural,Superstore C,585.904
2066,FDO08,11.1,Standard,0.053765212,Produce,163.1526,OUT035,2004,Compact,Suburban,Superstore A,1808.9786
2067,FDU16,19.25,Standard,0.058226609,Frozen Foods,85.2908,OUT013,1987,Spacious,Rural,Superstore A,671.1264
2068,FDY19,19.75,Reduced,0.041330512,Produce,115.8466,OUT013,1987,Spacious,Rural,Superstore A,2474.7786
2069,FDS25,6.885,Standard,0.140008554,Canned,108.7228,OUT046,1997,Compact,Urban,Superstore A,2542.0244
2070,DRC24,17.85,Reduced,0.024961677,Beverages,153.1998,OUT017,2007,,Suburban,Superstore A,3383.5956
2071,FDY57,20.2,Standard,0.121748174,Snack Foods,96.9752,OUT018,2009,Standard,Rural,Superstore B,1725.7536
2072,FDL39,16.1,Standard,0.063689583,Edibles,181.9318,OUT017,2007,,Suburban,Superstore A,5954.2494
2073,NCA30,19,Reduced,0.216478153,HomeGoods,190.1872,OUT010,1998,,Rural,MiniMart,567.2616
2074,FDR10,17.6,Reduced,0.010031539,Snack Foods,161.5552,OUT013,1987,Spacious,Rural,Superstore A,1787.0072
2075,FDX27,20.7,Standard,0.114581955,Edibles,94.3436,OUT018,2009,Standard,Rural,Superstore B,945.436
2076,FDD58,7.76,Reduced,0.059341019,Snack Foods,99.77,OUT035,2004,Compact,Suburban,Superstore A,798.96
2077,FDW27,,Standard,0.264124669,Proteins,155.7314,OUT019,1985,Compact,Urban,MiniMart,155.1314
2078,FDT03,21.25,Reduced,0.016735879,Proteins,185.2608,OUT010,1998,,Rural,MiniMart,183.7608
2079,NCK42,7.475,Reduced,0.01319424,HomeGoods,217.4192,OUT017,2007,,Suburban,Superstore A,4314.384
2080,FDS01,,Reduced,0.031069203,Canned,179.6686,OUT019,1985,Compact,Urban,MiniMart,177.7686
2081,FDO13,7.865,Reduced,0.06100886,Breakfast,166.0526,OUT013,1987,Spacious,Rural,Superstore A,3617.9572
2082,FDP25,15.2,Reduced,0.021250528,Canned,216.5824,OUT045,2002,,Suburban,Superstore A,5241.1776
2083,FDN24,,Reduced,0.198316649,Baking Goods,54.3956,OUT019,1985,Compact,Urban,MiniMart,272.978
2084,NCL05,19.6,Reduced,0.048092778,Health and Hygiene,44.477,OUT018,2009,Standard,Rural,Superstore B,432.77
2085,FDR01,5.405,Standard,0.053611144,Canned,197.7742,OUT035,2004,Compact,Suburban,Superstore A,796.2968
2086,FDC45,,Reduced,0.237651344,Produce,170.2106,OUT019,1985,Compact,Urban,MiniMart,171.1106
2087,DRE60,9.395,Reduced,0.159201868,Beverages,226.072,OUT013,1987,Spacious,Rural,Superstore A,3621.952
2088,FDT57,15.2,Reduced,0.019142452,Snack Foods,237.5248,OUT017,2007,,Suburban,Superstore A,3318.3472
2089,FDM51,11.8,Standard,0.025966531,Proteins,102.2674,OUT049,1999,Standard,Urban,Superstore A,2444.8176
2090,FDP04,15.35,Reduced,0.013840784,Frozen Foods,65.2168,OUT045,2002,,Suburban,Superstore A,958.752
2091,FDT12,6.215,Standard,0.049621701,Baking Goods,226.1062,OUT046,1997,Compact,Urban,Superstore A,4739.8302
2092,FDD26,8.71,Standard,0.072141818,Canned,183.3924,OUT035,2004,Compact,Suburban,Superstore A,2776.386
2093,FDT32,19,Standard,0.065901299,Produce,188.7214,OUT018,2009,Standard,Rural,Superstore B,1695.7926
2094,FDZ12,9.17,Reduced,0.103138922,Baking Goods,141.747,OUT049,1999,Standard,Urban,Superstore A,3006.087
2095,FDH08,7.51,Reduced,0.01742908,Produce,229.601,OUT046,1997,Compact,Urban,Superstore A,6201.927
2096,FDN13,,Reduced,0.266234421,Breakfast,98.5358,OUT019,1985,Compact,Urban,MiniMart,402.1432
2097,FDI45,13.1,Reduced,0.037657459,Produce,175.8054,OUT045,2002,,Suburban,Superstore A,2801.6864
2098,FDK55,18.5,Reduced,0.025740259,Proteins,89.4172,OUT013,1987,Spacious,Rural,Superstore A,1605.9096
2099,FDR12,,Standard,0.031382044,Baking Goods,171.3764,OUT027,1985,Standard,Rural,Superstore C,3091.9752
2100,FDX47,,Standard,0.060587738,Breads,156.8288,OUT019,1985,Compact,Urban,MiniMart,471.3864
2101,FDX58,,Reduced,0.043551753,Snack Foods,184.495,OUT027,1985,Standard,Rural,Superstore C,7873.085
2102,FDV34,10.695,Standard,0.01141595,Snack Foods,74.0038,OUT013,1987,Spacious,Rural,Superstore A,1034.6532
2103,FDB44,6.655,Reduced,0.016993225,Produce,211.0586,OUT045,2002,,Suburban,Superstore A,844.2344
2104,FDV45,,Reduced,0.044829295,Snack Foods,187.4556,OUT027,1985,Standard,Rural,Superstore C,7510.224
2105,FDR36,6.715,Standard,0.121832956,Baking Goods,43.5454,OUT045,2002,,Suburban,Superstore A,838.908
2106,FDH27,7.075,Reduced,0.05858462,Edibles,142.7128,OUT018,2009,Standard,Rural,Superstore B,1869.5664
2107,NCE43,12.5,Reduced,0.10402738,HomeGoods,172.2448,OUT017,2007,,Suburban,Superstore A,1874.8928
2108,FDB15,10.895,Reduced,0.137023446,Edibles,263.7568,OUT049,1999,Standard,Urban,Superstore A,7646.0472
2109,NCN55,14.6,Reduced,0.059611153,Others,238.3538,OUT045,2002,,Suburban,Superstore A,2163.1842
2110,FDJ26,,Standard,0.084354713,Canned,215.5218,OUT027,1985,Standard,Rural,Superstore C,4915.6014
2111,FDV22,14.85,Standard,0.009958941,Snack Foods,157.963,OUT045,2002,,Suburban,Superstore A,2816.334
2112,NCA17,20.6,Reduced,0.045675104,Health and Hygiene,150.9392,OUT017,2007,,Suburban,Superstore A,4026.7584
2113,FDT52,9.695,Standard,0.047420609,Frozen Foods,246.0144,OUT035,2004,Compact,Suburban,Superstore A,4165.2448
2114,FDG56,13.3,Standard,0.071439051,Produce,61.0536,OUT035,2004,Compact,Suburban,Superstore A,1898.8616
2115,FDS12,9.1,Reduced,0.291438755,Baking Goods,126.8362,OUT010,1998,,Rural,MiniMart,125.8362
2116,NCR05,10.1,Reduced,0.054853377,Health and Hygiene,198.6084,OUT018,2009,Standard,Rural,Superstore B,2182.4924
2117,FDW32,18.35,Standard,0.09468096,Produce,86.2882,OUT018,2009,Standard,Rural,Superstore B,1631.8758
2118,DRH59,10.8,Reduced,0.05843345,Hard Drinks,74.738,OUT046,1997,Compact,Urban,Superstore A,1025.332
2119,FDL51,20.7,Standard,0.047565208,Edibles,213.4876,OUT049,1999,Standard,Urban,Superstore A,1929.4884
2120,FDI27,8.71,Standard,0.046079575,Edibles,43.5744,OUT045,2002,,Suburban,Superstore A,407.4696
2121,FDD29,12.15,Reduced,0.018395194,Frozen Foods,251.6698,OUT013,1987,Spacious,Rural,Superstore A,6088.0752
2122,FDA09,13.35,Standard,0.149974858,Snack Foods,179.766,OUT018,2009,Standard,Rural,Superstore B,5932.278
2123,DRE48,8.43,Reduced,0.01732573,Beverages,197.9768,OUT046,1997,Compact,Urban,Superstore A,1182.4608
2124,FDK02,,Reduced,0.196490902,Canned,120.544,OUT019,1985,Compact,Urban,MiniMart,479.376
2125,FDX09,9,Reduced,0.065236932,Snack Foods,176.437,OUT035,2004,Compact,Suburban,Superstore A,7763.228
2126,DRM47,9.3,Reduced,0.043785694,Hard Drinks,191.6846,OUT046,1997,Compact,Urban,Superstore A,3057.3536
2127,FDZ38,17.6,Reduced,0.00799436,Edibles,171.6422,OUT013,1987,Spacious,Rural,Superstore A,3793.7284
2128,FDM40,10.195,Reduced,0,Frozen Foods,143.1154,OUT017,2007,,Suburban,Superstore A,2410.8618
2129,FDG45,8.1,Reduced,0.12829573,Produce,210.4902,OUT045,2002,,Suburban,Superstore A,5309.755
2130,NCZ30,6.59,Reduced,0.026225693,HomeGoods,119.0098,OUT049,1999,Standard,Urban,Superstore A,2530.7058
2131,FDM52,15.1,Reduced,0.026140452,Frozen Foods,149.0076,OUT017,2007,,Suburban,Superstore A,4138.6128
2132,NCG06,16.35,Reduced,0.029565309,HomeGoods,256.4646,OUT018,2009,Standard,Rural,Superstore B,515.3292
2133,FDV57,15.25,Standard,0,Snack Foods,179.766,OUT018,2009,Standard,Rural,Superstore B,3056.022
2134,FDM27,12.35,Standard,0.158715731,Proteins,157.2946,OUT049,1999,Standard,Urban,Superstore A,1577.946
2135,FDG24,7.975,Reduced,0.014628382,Baking Goods,82.325,OUT035,2004,Compact,Suburban,Superstore A,1331.6
2136,FDD05,19.35,Reduced,0.016645164,Frozen Foods,120.9098,OUT045,2002,,Suburban,Superstore A,1687.1372
2137,FDP40,,Standard,0.060154968,Frozen Foods,110.1544,OUT019,1985,Compact,Urban,MiniMart,111.8544
2138,FDS24,20.85,Standard,0.062212713,Baking Goods,88.1514,OUT035,2004,Compact,Suburban,Superstore A,1151.1682
2139,FDR59,,Standard,0.063554289,Breads,263.6594,OUT027,1985,Standard,Rural,Superstore C,3401.5722
2140,FDQ01,19.7,Standard,0.160671255,Canned,254.7014,OUT035,2004,Compact,Suburban,Superstore A,3570.0196
2141,FDZ44,8.185,Reduced,0.038721734,Produce,115.8808,OUT035,2004,Compact,Suburban,Superstore A,1523.3504
2142,FDI14,14.1,Reduced,0.089817198,Canned,142.7496,OUT049,1999,Standard,Urban,Superstore A,3528.74
2143,FDL58,5.78,Standard,0.074149074,Snack Foods,262.2568,OUT046,1997,Compact,Urban,Superstore A,5273.136
2144,FDJ02,17.2,Standard,0.025162022,Canned,145.9418,OUT035,2004,Compact,Suburban,Superstore A,1765.7016
2145,FDD44,8.05,Standard,0.078719835,Produce,258.5646,OUT018,2009,Standard,Rural,Superstore B,3091.9752
2146,NCS30,5.945,Reduced,0.155706798,HomeGoods,127.9652,OUT010,1998,,Rural,MiniMart,645.826
2147,DRD13,15,Reduced,0.049357077,Beverages,62.6168,OUT017,2007,,Suburban,Superstore A,958.752
2148,FDD47,7.6,Standard,0.142383847,Starchy Foods,172.3448,OUT035,2004,Compact,Suburban,Superstore A,2556.672
2149,NCV41,14.35,Reduced,0.017073332,Health and Hygiene,109.5228,OUT045,2002,,Suburban,Superstore A,1657.842
2150,FDZ36,6.035,Standard,0.065771344,Baking Goods,185.324,OUT035,2004,Compact,Suburban,Superstore A,3728.48
2151,NCF30,17,Reduced,0.126220187,HomeGoods,126.7362,OUT035,2004,Compact,Suburban,Superstore A,1258.362
2152,FDQ21,21.25,Reduced,0.01945343,Snack Foods,120.8756,OUT049,1999,Standard,Urban,Superstore A,1454.1072
2153,FDD03,13.3,Reduced,0.079806266,Edibles,232.53,OUT046,1997,Compact,Urban,Superstore A,699.09
2154,FDB53,,Reduced,0.138777108,Frozen Foods,147.5392,OUT027,1985,Standard,Rural,Superstore C,5219.872
2155,FDY14,10.3,Reduced,0.070026951,Edibles,263.6226,OUT035,2004,Compact,Suburban,Superstore A,6608.065
2156,NCF54,18,Reduced,0.047645037,HomeGoods,172.6422,OUT017,2007,,Suburban,Superstore A,2931.5174
2157,FDI04,,Standard,0.072559351,Frozen Foods,199.3426,OUT027,1985,Standard,Rural,Superstore C,3757.1094
2158,FDH53,20.5,Standard,0.019277945,Frozen Foods,82.8592,OUT018,2009,Standard,Rural,Superstore B,1733.7432
2159,FDV16,,Standard,0.145200948,Frozen Foods,35.4558,OUT019,1985,Compact,Urban,MiniMart,135.8232
2160,FDQ39,14.8,Reduced,0.081042136,Proteins,192.4846,OUT046,1997,Compact,Urban,Superstore A,5159.2842
2161,FDA26,7.855,Standard,0.073906461,Edibles,218.4482,OUT035,2004,Compact,Suburban,Superstore A,4819.0604
2162,FDQ27,,Standard,0.077480627,Proteins,101.399,OUT019,1985,Compact,Urban,MiniMart,206.398
2163,FDZ20,,Reduced,0,Produce,253.0356,OUT027,1985,Standard,Rural,Superstore C,11445.102
2164,FDM46,7.365,Reduced,0.159967845,Snack Foods,94.712,OUT046,1997,Compact,Urban,Superstore A,1304.968
2165,NCC54,17.75,Reduced,0.097862839,Health and Hygiene,239.3196,OUT049,1999,Standard,Urban,Superstore A,3615.294
2166,FDY49,,Standard,0.021031586,Canned,164.7184,OUT019,1985,Compact,Urban,MiniMart,495.3552
2167,FDO34,17.7,Reduced,0.029933275,Snack Foods,169.0816,OUT035,2004,Compact,Suburban,Superstore A,5201.2296
2168,FDT48,4.92,Reduced,0.045916788,Baking Goods,198.8084,OUT013,1987,Spacious,Rural,Superstore A,2976.126
2169,FDK26,5.46,Standard,0.032227432,Canned,186.824,OUT049,1999,Standard,Urban,Superstore A,1864.24
2170,FDV40,17.35,Reduced,0.014679558,Frozen Foods,73.6038,OUT013,1987,Spacious,Rural,Superstore A,739.038
2171,NCT42,5.88,Reduced,0.024937792,HomeGoods,148.4392,OUT045,2002,,Suburban,Superstore A,2087.9488
2172,FDV38,19.25,Reduced,0.101689151,Edibles,54.6956,OUT013,1987,Spacious,Rural,Superstore A,163.7868
2173,FDL57,15.1,Standard,0.067020992,Snack Foods,260.3304,OUT013,1987,Spacious,Rural,Superstore A,5424.9384
2174,NCI06,,Reduced,0.083547515,HomeGoods,179.166,OUT019,1985,Compact,Urban,MiniMart,359.532
2175,FDP07,18.2,Reduced,0.089884775,Produce,195.111,OUT035,2004,Compact,Suburban,Superstore A,3731.809
2176,FDR46,,Reduced,0.138742518,Snack Foods,147.476,OUT027,1985,Standard,Rural,Superstore C,3368.948
2177,FDX45,16.75,Reduced,0,Snack Foods,156.163,OUT046,1997,Compact,Urban,Superstore A,2816.334
2178,NCI18,18.35,Reduced,0.014103354,HomeGoods,225.4746,OUT017,2007,,Suburban,Superstore A,1346.2476
2179,NCW17,18,Reduced,0.019386234,Health and Hygiene,126.8994,OUT046,1997,Compact,Urban,Superstore A,3083.9856
2180,FDP51,,Standard,0.149305497,Proteins,119.6124,OUT019,1985,Compact,Urban,MiniMart,592.562
2181,NCB42,11.8,Reduced,0.008609602,Health and Hygiene,114.8492,OUT017,2007,,Suburban,Superstore A,1390.1904
2182,FDL48,19.35,Standard,0.082266419,Baking Goods,48.8034,OUT046,1997,Compact,Urban,Superstore A,340.2238
2183,FDY31,5.98,Reduced,0.04363058,Produce,148.2418,OUT049,1999,Standard,Urban,Superstore A,1618.5598
2184,FDS31,13.1,Standard,0,Produce,178.9318,OUT049,1999,Standard,Urban,Superstore A,3067.3406
2185,FDK21,7.905,Reduced,0.010027885,Snack Foods,249.6408,OUT049,1999,Standard,Urban,Superstore A,3254.4304
2186,FDQ57,7.275,Reduced,0.027991093,Snack Foods,145.976,OUT049,1999,Standard,Urban,Superstore A,3515.424
2187,NCG43,,Reduced,0.129983688,HomeGoods,93.0462,OUT019,1985,Compact,Urban,MiniMart,185.0924
2188,FDC59,16.7,Standard,0.054851438,Starchy Foods,64.4168,OUT018,2009,Standard,Rural,Superstore B,830.9184
2189,FDQ21,21.25,Reduced,0.019533098,Snack Foods,120.4756,OUT017,2007,,Suburban,Superstore A,1938.8096
2190,FDE34,9.195,Reduced,0.108330902,Snack Foods,183.6634,OUT018,2009,Standard,Rural,Superstore B,2726.451
2191,FDE24,14.85,Reduced,0.09344495,Baking Goods,141.0812,OUT035,2004,Compact,Suburban,Superstore A,1139.8496
2192,FDU19,,Standard,0.046544984,Produce,172.0422,OUT027,1985,Standard,Rural,Superstore C,4828.3816
2193,FDA20,6.78,Reduced,0.066724663,Produce,187.724,OUT049,1999,Standard,Urban,Superstore A,1491.392
2194,FDY47,8.6,Standard,0.091195818,Breads,130.231,OUT010,1998,,Rural,MiniMart,129.831
2195,DRN11,7.85,Reduced,0.163310805,Hard Drinks,143.5444,OUT045,2002,,Suburban,Superstore A,3628.61
2196,FDM01,7.895,Standard,0.095102092,Breakfast,104.4332,OUT017,2007,,Suburban,Superstore A,2870.9296
2197,FDQ40,11.1,Standard,0.036174285,Frozen Foods,176.0712,OUT018,2009,Standard,Rural,Superstore B,1581.9408
2198,FDV35,19.5,Reduced,0.128405328,Breads,156.4314,OUT049,1999,Standard,Urban,Superstore A,2326.971
2199,FDE46,,Reduced,0.027610698,Snack Foods,149.5366,OUT019,1985,Compact,Urban,MiniMart,604.5464
2200,FDP45,15.7,Standard,0.03079807,Snack Foods,252.9724,OUT017,2007,,Suburban,Superstore A,3020.0688
2201,DRH01,17.5,Reduced,0.097904029,Beverages,174.8738,OUT046,1997,Compact,Urban,Superstore A,2085.2856
2202,NCH07,13.15,Reduced,0.09264951,HomeGoods,157.8604,OUT035,2004,Compact,Suburban,Superstore A,3803.0496
2203,DRB13,6.115,Standard,0.007055292,Beverages,188.653,OUT049,1999,Standard,Urban,Superstore A,3605.307
2204,FDA36,,Reduced,0.005638944,Baking Goods,184.9924,OUT027,1985,Standard,Rural,Superstore C,3146.5708
2205,FDL21,15.85,Standard,0.007140468,Snack Foods,40.848,OUT013,1987,Spacious,Rural,Superstore A,679.116
2206,FDN34,15.6,Standard,0.045835395,Snack Foods,168.2132,OUT049,1999,Standard,Urban,Superstore A,2367.5848
2207,NCQ05,11.395,Reduced,0.021639678,Health and Hygiene,150.1708,OUT049,1999,Standard,Urban,Superstore A,2708.4744
2208,FDK36,7.09,Reduced,0.007215314,Baking Goods,47.6034,OUT046,1997,Compact,Urban,Superstore A,1458.102
2209,FDR57,5.675,Standard,0.023492524,Snack Foods,155.5288,OUT035,2004,Compact,Suburban,Superstore A,1414.1592
2210,FDW35,10.6,Reduced,0.011111714,Breads,43.8454,OUT045,2002,,Suburban,Superstore A,671.1264
2211,FDV22,14.85,Standard,0.016635488,Snack Foods,157.563,OUT010,1998,,Rural,MiniMart,312.926
2212,DRF60,10.8,Reduced,0,Beverages,238.1564,OUT018,2009,Standard,Rural,Superstore B,5243.8408
2213,FDI60,7.22,Standard,0.03832122,Baking Goods,61.851,OUT046,1997,Compact,Urban,Superstore A,822.263
2214,FDE34,9.195,Reduced,0.108501676,Snack Foods,183.6634,OUT017,2007,,Suburban,Superstore A,2362.9242
2215,FDD10,20.6,Standard,0.077029195,Snack Foods,177.2344,OUT010,1998,,Rural,MiniMart,892.172
2216,FDF10,15.5,Standard,0.15717236,Snack Foods,149.1418,OUT049,1999,Standard,Urban,Superstore A,588.5672
2217,FDN03,9.8,Standard,0.015089965,Proteins,249.6408,OUT046,1997,Compact,Urban,Superstore A,1001.3632
2218,FDX04,19.6,Standard,0.041571557,Frozen Foods,49.9376,OUT046,1997,Compact,Urban,Superstore A,623.1888
2219,DRF37,17.25,Reduced,0.084262458,Beverages,261.591,OUT013,1987,Spacious,Rural,Superstore A,3418.883
2220,FDO04,16.6,Reduced,0,Frozen Foods,54.6614,OUT017,2007,,Suburban,Superstore A,884.1824
2221,FDW33,9.395,Reduced,0.099681254,Snack Foods,106.428,OUT017,2007,,Suburban,Superstore A,1917.504
2222,FDC50,15.85,Reduced,0.13727,Canned,94.4094,OUT017,2007,,Suburban,Superstore A,1904.188
2223,FDT21,7.42,Reduced,0.0204332,Snack Foods,248.9092,OUT045,2002,,Suburban,Superstore A,5976.2208
2224,FDL16,,Reduced,0.294939214,Frozen Foods,47.106,OUT019,1985,Compact,Urban,MiniMart,139.818
2225,FDF47,20.85,Reduced,0.098170402,Starchy Foods,224.0746,OUT017,2007,,Suburban,Superstore A,2243.746
2226,DRB25,12.3,Reduced,0.069401919,Beverages,107.9938,OUT013,1987,Spacious,Rural,Superstore A,2036.6822
2227,FDD38,,Standard,0.014342659,Canned,103.7674,OUT019,1985,Compact,Urban,MiniMart,203.7348
2228,FDW01,14.5,Reduced,0.064048405,Canned,153.4682,OUT035,2004,Compact,Suburban,Superstore A,1677.1502
2229,FDZ34,6.695,Reduced,0.075864171,Starchy Foods,192.082,OUT035,2004,Compact,Suburban,Superstore A,6757.87
2230,DRD24,,Reduced,0.030645958,Beverages,141.7154,OUT027,1985,Standard,Rural,Superstore C,2694.4926
2231,NCT54,8.695,Reduced,0.120211747,HomeGoods,93.2094,OUT017,2007,,Suburban,Superstore A,666.4658
2232,NCS38,8.6,Reduced,0.090374342,HomeGoods,114.3176,OUT045,2002,,Suburban,Superstore A,1946.7992
2233,FDC17,12.15,Reduced,0.015548178,Frozen Foods,211.2928,OUT017,2007,,Suburban,Superstore A,5049.4272
2234,FDW46,13,Standard,0.070699313,Snack Foods,65.7484,OUT017,2007,,Suburban,Superstore A,1174.4712
2235,FDL46,20.35,Reduced,0.054046706,Snack Foods,119.5466,OUT035,2004,Compact,Suburban,Superstore A,353.5398
2236,FDS27,,Standard,0.0218126,Proteins,194.711,OUT019,1985,Compact,Urban,MiniMart,196.411
2237,FDI22,12.6,Reduced,0.096407554,Snack Foods,210.8612,OUT045,2002,,Suburban,Superstore A,3344.9792
2238,FDQ40,11.1,Standard,0.035997543,Frozen Foods,176.9712,OUT013,1987,Spacious,Rural,Superstore A,3691.1952
